t,u0,u1,y0,y1,yT0,yT1
0.368,1.0,0.0,0.0004155151703798893,6.30938391464652e-05,0.00042820085691852247,7.33603878229995e-05
0.37,1.0,0.0,0.0004139343060841848,6.246821824120766e-05,0.0004593889275465627,6.426156212170545e-05
0.372,1.0,0.0,0.00041234404355145935,6.18519255508451e-05,0.00040999668421538605,7.635686487379129e-05
0.374,1.0,0.0,0.00041074550300501954,6.124517557894365e-05,0.00043042371814353106,3.5306841506220965e-05
0.376,1.0,0.0,0.00040913979046479213,6.064817150061296e-05,0.00040051135896366016,6.735553634741083e-05
0.378,1.0,0.0,0.00040752799730356794,6.006110531742295e-05,0.0004190482862673534,2.861239288230528e-05
0.38,1.0,0.0,0.00040591119982066176,5.948415801648381e-05,0.00035714359307991556,4.2202060086339265e-05
0.382,1.0,0.0,0.00040429045883295424,5.8917499733336254e-05,0.00039204843430219624,5.162845168851953e-05
0.384,1.0,0.0,0.00040266681928326914,5.8361289918312006e-05,0.00041414543762545924,9.12210531165414e-05
0.386,1.0,0.0,0.00040104130986602795,5.781567750603762e-05,0.00039409009392338897,8.759465376501923e-05
0.388,1.0,0.0,0.0003994149426701095,5.7280801087766916e-05,0.00043529059841336873,9.93342535476603e-05
0.39,1.0,0.0,0.00039778871283883396,5.6756789086240295e-05,0.00043114049993939706,4.2911293775790806e-05
0.392,1.0,0.0,0.00039616359824697664,5.624375993278148e-05,0.00038729683294889207,5.971918236718518e-05
0.394,1.0,0.0,0.000394540559194708,5.5741822246354494e-05,0.00036661497658283643,3.8412874507541805e-05
0.396,1.0,0.0,0.0003929205381183444,5.525107501431592e-05,0.0003799541188246316,1.291835261651681e-05
0.398,1.0,0.0,0.00039130445931778593,5.4771607774609335e-05,0.00039863272881185196,5.044983595481199e-05
0.4,1.0,0.0,0.0003896932287005054,5.430350079916053e-05,0.00037277150919738737,8.198760655453227e-05
0.402,1.0,0.0,0.00038808773354194595,5.384682527824376e-05,0.0003839923518139559,5.091328293143008e-05
0.404,1.0,0.0,0.0003864888422621733,5.340164350560038e-05,0.00039395972320636994,7.311453762590167e-05
0.406,1.0,0.0,0.0003848974042186223,5.296800906410235e-05,0.0003878803525881578,3.8253026584125154e-05
0.40800000000000003,1.0,0.0,0.0003833142495147666,5.254596701176389e-05,0.0003751069419651238,3.594058735281995e-05
0.41000000000000003,1.0,0.0,0.00038174018882453466,5.213555406791501e-05,0.0003476821747835325,2.7641946434628116e-05
0.41200000000000003,1.0,0.0,0.00038017601323228693,5.173679879936097e-05,0.00035003921328437065,7.192231310120088e-05
0.41400000000000003,1.0,0.0,0.0003786224940881603,5.134972180636155e-05,0.00038299871372862737,5.307207839877733e-05
0.41600000000000004,1.0,0.0,0.0003770803828785823,5.0974335908273924e-05,0.00037919729838613786,3.172450168066003e-05
0.418,1.0,0.0,0.00037555041111174674,5.061064632871201e-05,0.00038366975404707007,8.079651379940716e-05
0.42,1.0,0.0,0.00037403329021784044,5.025865088008455e-05,0.0003794535509851989,6.741973797047551e-05
0.422,1.0,0.0,0.0003725297114638017,4.9918340147382725e-05,0.00036771246617197154,2.728230970438942e-05
0.424,1.0,0.0,0.00037104034588238664,4.958969767109686e-05,0.000401754632493937,3.773003298473213e-05
0.426,1.0,0.0,0.0003695658442153151,4.9272700129149634e-05,0.0003801710745440185,2.4976957657039243e-05
0.428,1.0,0.0,0.00036810683687026096,4.896731751774137e-05,0.0003724671258822384,1.043543488608973e-05
0.43,1.0,0.0,0.00036666393389144913,4.867351333101051e-05,0.00038553809923997897,7.308047160025505e-05
0.432,1.0,0.0,0.000365237724943615,4.839124473941946e-05,0.00039543067788733334,5.240285021721401e-05
