t,u0,u1,y0,y1,yT0,yT1
0.112,1.0544608641096036,0.24421625854427453,0.0002069750023769078,7.465610881780421e-05,0.0002069750023769078,7.465610881780421e-05
0.114,1.0554059306334767,0.24798574568061738,0.00021261624030284595,7.720094243790623e-05,0.00021261624030284595,7.720094243790623e-05
0.116,1.0563500525632015,0.25173643242143484,0.00021826580079313177,7.975099231442375e-05,0.00021826580079313177,7.975099231442375e-05
0.11800000000000001,1.0572932308429004,0.2554684125340907,0.00022392089194291702,8.230387002047213e-05,0.00022392089194291702,8.230387002047213e-05
0.12,1.0582354664157512,0.2591817793182821,0.00022957875115015036,8.485722300207913e-05,0.00022957875115015036,8.485722300207913e-05
0.122,1.0591767602239903,0.2628766256083722,0.00023523664609129716,8.74087380798704e-05,0.00023523664609129716,8.74087380798704e-05
0.124,1.060117113208911,0.26655304377571076,0.00024089187570352315,8.995614473368976e-05,0.00024089187570352315,8.995614473368976e-05
0.126,1.0610565263108667,0.2702111257309432,0.0002465417711709254,9.249721817270768e-05,0.0002465417711709254,9.249721817270768e-05
0.128,1.0619950004692704,0.27385096292630906,0.0002521836969124295,9.502978219390951e-05,0.0002521836969124295,9.502978219390951e-05
0.13,1.0629325366225966,0.2774726463579278,0.00025781505156901083,9.755171183217121e-05,0.00025781505156901083,9.755171183217121e-05
0.132,1.0638691357083812,0.28107626656807383,0.0002634332689879424,0.00010006093580542461,0.0002634332689879424,0.00010006093580542461
0.134,1.0648047986632234,0.2846619136474401,0.0002690358192018218,0.0001025554387586876,0.0002690358192018218,0.0001025554387586876
0.136,1.0657395264227865,0.28822967723739035,0.00027462020940017965,0.00010503326331098644,0.00027462020940017965,0.00010503326331098644
0.138,1.0666733199217981,0.2917796465322,0.00028018398489153024,0.00010749251190942921,0.00028018398489153024,0.00010749251190942921
0.14,1.0676061800940517,0.29531191028128656,0.00028572473005378376,0.00010993134849490127,0.00028572473005378376,0.00010993134849490127
0.14200000000000002,1.0685381078724079,0.29882655679142767,0.0002912400692710023,0.00011234799998404532,0.0002912400692710023,0.00011234799998404532
0.14400000000000002,1.0694691041887943,0.302323673928969,0.0002967276678545468,0.00011474075757236243,0.0002967276678545468,0.00011474075757236243
0.146,1.0703991699742073,0.3058033491220211,0.0003021852329467308,0.00011710797786342466,0.0003021852329467308,0.00011710797786342466
0.148,1.0713283061587129,0.3092656693626453,0.00030761051440516673,0.00011944808382932694,0.00030761051440516673,0.00011944808382932694
0.15,1.072256513671447,0.31271072120902776,0.0003130013056660615,0.00012175956560762524,0.0003130013056660615,0.00012175956560762524
0.152,1.0731837934406179,0.31613859078764417,0.00031835544458479556,0.000124040981140111,0.00031835544458479556,0.000124040981140111
0.154,1.0741101463935046,0.3195493637954123,0.0003236708142521907,0.0001262909566588578,0.0003236708142521907,0.0001262909566588578
0.156,1.0750355734564607,0.32294312550183535,0.0003289453437849523,0.0001285081870250477,0.0003289453437849523,0.0001285081870250477
0.158,1.0759600755549132,0.32631996075113234,0.0003341770090888482,0.00013069143592613978,0.0003341770090888482,0.00013069143592613978
0.16,1.0768836536133644,0.3296799539643607,0.0003393638335932651,0.00013283953593698567,0.0003393638335932651,0.00013283953593698567
0.162,1.077806308555392,0.3330231891415256,0.0003445038889558632,0.00013495138845052385,0.0003445038889558632,0.00013495138845052385
0.164,1.0787280413036513,0.3363497498636806,0.00034959529573613,0.00013702596348369862,0.00034959529573613,0.00013702596348369862
0.166,1.0796488527798753,0.33965971929501715,0.0003546362240367138,0.0001390622993642522,0.0003546362240367138,0.0001390622993642522
0.168,1.0805687439048755,0.34295318018494325,0.0003596248941114974,0.00014105950230402722,0.0003596248941114974,0.00014105950230402722
0.17,1.0814877155985427,0.3462302148701527,0.00036455957693945436,0.0001430167458643954,0.00036455957693945436,0.0001430167458643954
0.17200000000000001,1.0824057687798492,0.3494909052766835,0.0003694385947634073,0.0001449332703193962,0.0003694385947634073,0.0001449332703193962
0.17400000000000002,1.0833229043668477,0.35273533292196546,0.0003742603215928901,0.0001468083819221248,0.0003742603215928901,0.0001468083819221248
