t,u0,u1,y0,y1,yT0,yT1
0.202,1.0,0.0,0.0003980156846214176,0.00010204467700454355,0.0004095080321679859,8.871951649140404e-05
0.20400000000000001,1.0,0.0,0.0004010276626194719,0.00010243091084769709,0.00038026357887318424,0.00010026929028743753
0.20600000000000002,1.0,0.0,0.0004039611306913021,0.00010278021089136797,0.00040347318053832784,9.842800756887165e-05
0.20800000000000002,1.0,0.0,0.00040681564739895214,0.00010309287225418158,0.0003994363421548768,0.00010917082855047527
0.21,1.0,0.0,0.0004095908234952254,0.00010336922292899145,0.00040749690063329497,0.00010643455897964438
0.212,1.0,0.0,0.000412286321485943,0.0001036096225009181,0.00040336983445890876,0.00010013940716485123
0.214,1.0,0.0,0.00041490185516283536,0.0001038144608594305,0.00041652614311887126,0.00010393978622508937
0.216,1.0,0.0,0.00041743718910764826,0.00010398415690695055,0.0004381004621543247,9.666400945546074e-05
0.218,1.0,0.0,0.0004198921381680764,0.00010411915726635949,0.0004288546759171572,9.393423725972508e-05
0.22,1.0,0.0,0.0004222665669061656,0.00010421993498968295,0.0004181607372073201,9.81092943862499e-05
0.222,1.0,0.0,0.00042456038901985175,0.00010428698827012986,0.0004081287602578318,0.00010736137882267268
0.224,1.0,0.0,0.000426773566738333,0.00010432083915955883,0.0004484550203630053,0.00012066669447605406
0.226,1.0,0.0,0.0004289061101919922,0.00010432203229334456,0.00042158475639362647,0.0001025047289759989
0.228,1.0,0.0,0.0004309580767576125,0.00010429113362451649,0.00042816764336419815,0.00010368398087416877
0.23,1.0,0.0,0.0004329295703796474,0.00010422872916894288,0.00046072265820793195,9.899489275802184e-05
0.232,1.0,0.0,0.00043482074086832837,0.00010413542376323471,0.00043733077127279107,0.00010307180633099132
0.234,1.0,0.0,0.0004366317831754077,0.00010401183983694674,0.0004210161900243398,0.00012007717217806344
0.23600000000000002,1.0,0.0,0.0004383629366483542,0.00010385861620055749,0.0004421177386678448,9.846308537371886e-05
0.23800000000000002,1.0,0.0,0.0004400144842638296,0.00010367640685061528,0.00043516730676080125,0.00010620248493671299
0.24,1.0,0.0,0.00044158675184129126,0.00010346587979334466,0.0004357629249100555,0.00011459858756872693
0.242,1.0,0.0,0.0004430801072375742,0.00010322771588791705,0.0004489882224197222,0.00010497903861458332
0.244,1.0,0.0,0.00044449495952331755,0.00010296260771049971,0.00045194694837971,0.00010705812239747333
0.246,1.0,0.0,0.00044583175814210963,0.00010267125844011013,0.00045231329502988716,0.00012296303225152035
0.248,1.0,0.0,0.00044709099205323056,0.00010235438076721777,0.00045980587054602994,8.583625175195888e-05
0.25,1.0,0.0,0.0004482731888588803,0.000102012695825952,0.0004620801054471042,0.00010192621891295257
0.252,1.0,0.0,0.00044937891391678134,0.00010164693215069394,0.00046189506569805624,8.621237909746595e-05
0.254,1.0,0.0,0.0004504087694390504,0.00010125782465775129,0.00044444167250979705,0.00010873079300525467
0.256,1.0,0.0,0.0004513633935782341,0.00010084611365273927,0.0004646227187615888,9.574537239971877e-05
0.258,1.0,0.0,0.00045224345950140477,0.00010041254386421594,0.0004470542474745515,0.00010247882039515675
0.26,1.0,0.0,0.00045304967445321134,9.995786350404922e-05,0.0004351122795085478,7.614739734701059e-05
0.262,1.0,0.0,0.0004537827788087778,9.948282335492343e-05,0.0004493909696310386,9.327955849309347e-05
0.264,1.0,0.0,0.00045444354511734055,9.89881758853263e-05,0.00043382337409651506,0.00010361717228908722
0.266,1.0,0.0,0.00045503277713750926,9.84746743922932e-05,0.00045424854228078677,9.564828996663041e-05
0.268,1.0,0.0,0.00045555130886503246,9.794307217212371e-05,0.00045879264792829513,0.00011756586442519053
0.27,1.0,0.0,0.0004560000035539419,9.73941217192258e-05,0.00045662027501913,9.068220154957247e-05
0.272,1.0,0.0,0.0004563797527319425,9.682857395318666e-05,0.00044050909984730675,8.559936080928152e-05
0.274,1.0,0.0,0.0004566914752109074,9.624717747411441e-05,0.000441301224821243,8.171815625780706e-05
0.276,1.0,0.0,0.0004569361160933263,9.565067784624346e-05,0.00045405886794244564,9.508710558489545e-05
0.278,1.0,0.0,0.00045711464577554805,9.503981690974654e-05,0.00046656404510903276,9.31006071377428e-05
0.28,1.0,0.0,0.0004572280589486452,9.44153321206498e-05,0.0004802777152377297,9.548266714519838e-05
0.28200000000000003,1.0,0.0,0.00045727737359771854,9.377795591870284e-05,0.0004458366343216176,0.0001124718887680004
0.28400000000000003,1.0,0.0,0.0004572636300004455,9.31284151230133e-05,0.00046131657555615983,9.72484205650132e-05
0.28600000000000003,1.0,0.0,0.0004571878897256646,9.246743035521598e-05,0.0004430815118038718,9.029849225215307e-05
0.28800000000000003,1.0,0.0,0.00045705123463277354,9.179571548990952e-05,0.000443281093527636,9.383269336765956e-05
0.29,1.0,0.0,0.0004568547658727052,9.111397713205794e-05,0.00045398091038830526,6.900798265555618e-05
0.292,1.0,0.0,0.0004565996028912292,9.042291412102206e-05,0.00046636891167028515,0.00010920944466134009
0.294,1.0,0.0,0.00045628688243531284,8.972321706085518e-05,0.00045920224194299393,8.087101435555065e-05
0.296,1.0,0.0,0.0004559177575632587,8.901556787646886e-05,0.0004405298870574986,9.552088969575623e-05
0.298,1.0,0.0,0.0004554933966593189,8.830063939524871e-05,0.0004570491061555882,9.19309076394294e-05
0.3,1.0,0.0,0.0004550149824534703,8.757909495367559e-05,0.00045670936274227515,8.827635735142023e-05
0.302,1.0,0.0,0.00045448371104701764,8.685158802848562e-05,0.00044683360265955,9.634129296108689e-05
0.304,1.0,0.0,0.0004539007909446723,8.611876189188256e-05,0.0004354382443997104,7.89649523350784e-05
0.306,1.0,0.0,0.00045326744209373866,8.538124929029726e-05,0.00044663731541376753,9.586252082030068e-05
0.308,1.0,0.0,0.0004525848949310202,8.463967214617306e-05,0.0004528537205098942,7.867144455269124e-05
0.31,1.0,0.0,0.00045185438943803956,8.389464128224124e-05,0.00045251715369421734,7.197898686712955e-05
0.312,1.0,0.0,0.0004510771742051482,8.314675616773756e-05,0.0004498353131565648,8.280366558336522e-05
0.314,1.0,0.0,0.00045025450550508145,8.239660468600036e-05,0.00045795927745786124,7.373974934380442e-05
0.316,1.0,0.0,0.00044938764637649745,8.164476292288042e-05,0.0004453630781477616,7.64603573611502e-05
0.318,1.0,0.0,0.00044847786571801694,8.089179497538565e-05,0.0004641771481404323,7.992725346488033e-05
0.32,1.0,0.0,0.00044752643739326355,8.013825277997628e-05,0.0004374649167904054,6.458173670371547e-05
0.322,1.0,0.0,0.00044653463934738396,7.938467595992224e-05,0.0004332809081337695,8.282704633648258e-05
0.324,1.0,0.0,0.00044550375273550726,7.863159169112969e-05,0.0004578038666843627,6.727400918125742e-05
0.326,1.0,0.0,0.00044443506106358526,7.78795145858423e-05,0.0004604880290380669,7.970476158864063e-05
0.328,1.0,0.0,0.00044332984934203346,7.71289465936212e-05,0.0004534996537757176,5.405223367601764e-05
0.33,1.0,0.0,0.0004421894032525757,7.638037691900776e-05,0.0004311019265335673,7.626494205080306e-05
0.332,1.0,0.0,0.00044101500832867386,7.56342819552747e-05,0.0004456346137811407,8.865061388776827e-05
0.334,1.0,0.0,0.0004398079491499063,7.489112523367339e-05,0.0004467936814116361,7.2939507095145e-05
0.336,1.0,0.0,0.00043856950855063794,7.415135738758838e-05,0.0004357962992140134,6.690135000897145e-05
0.338,1.0,0.0,0.00043730096684330827,7.341541613101443e-05,0.0004422495558409865,7.541062633402663e-05
0.34,1.0,0.0,0.00043600360105664165,7.268372625077686e-05,0.00043096496289148984,7.371517211546327e-05
0.342,1.0,0.0,0.0004346786841890677,7.195669961192167e-05,0.00044617441108814847,8.214997099517136e-05
0.34400000000000003,1.0,0.0,0.0004333274844776204,7.123473517570883e-05,0.00042566524357935963,7.846056163902174e-05
0.34600000000000003,1.0,0.0,0.00043195126468256566,7.051821902964977e-05,0.0004409470840178726,7.498545238663765e-05
0.34800000000000003,1.0,0.0,0.0004305512813879891,6.980752442903819e-05,0.0004258768799947094,5.877991194461027e-05
0.35000000000000003,1.0,0.0,0.00042912878431855875,6.910301184943215e-05,0.00043998014195761604,8.428585963431658e-05
0.352,1.0,0.0,0.00042768501567265753,6.840502904955495e-05,0.00044081174663580173,7.95834018457895e-05
0.354,1.0,0.0,0.00042622120947206595,6.771391114409204e-05,0.00042088645561737855,6.199543754417085e-05
0.356,1.0,0.0,0.0004247385909283547,6.702998068587181e-05,0.00042072726676190887,7.40790068105197e-05
0.358,1.0,0.0,0.00042323837582613366,6.635354775692884e-05,0.0004391087618631775,6.509639448932633e-05
0.36,1.0,0.0,0.0004217217699232829,6.568491006795938e-05,0.0004194494598906767,8.599272358875346e-05
0.362,1.0,0.0,0.0004201899683682796,6.502435306569055e-05,0.00043053411995889606,4.4376380182145785e-05
0.364,1.0,0.0,0.0004186441551347146,6.437215004769653e-05,0.0004207889207751241,6.860302680849827e-05
0.366,1.0,0.0,0.00041708550247307984,6.37285622842069e-05,0.00042792297979639876,6.105428029464526e-05
0.368,1.0,0.0,0.0004155151703798893,6.30938391464652e-05,0.0004087132802397111,6.940862532953114e-05
